0,7394.2059589875544
1,6844.3843049050065
2,6293.4150580177102
3,5743.472642229226
4,5196.7274290098785
5,4655.3371719321167
6,4121.4384910029448
7,3597.1384404008845
8,3084.5061928957548
9,2585.5648737690608
10,2102.2835764627903
11,1636.5695914671874
12,1190.2608791165483
13,765.11881599946582
14,362.82124361012905
15,-15.044153325517255
16,-366.98611271605188
17,-691.61568043474108
18,-987.65169188694279
19,-1253.9258281814473
20,-1489.3872269513813
21,-1693.1066296278791
22,-1864.2800487991162
23,-2002.2319411813239
24,-2106.4178736794943
25,-2176.4266720160786
26,-2211.9820434480253
27,-2212.9436671679914
28,-2179.3077480864813
29,-2111.2070318093174
30,-2008.9102807513918
31,-1872.8212134541857
32,-1703.4769112931419
33,-1501.5456988628403
34,-1267.824506405143
35,-1003.2357246896281
36,-708.82356475861025
37,-385.74993690321429
38,-35.289865134285357
39,341.17354475488247
40,742.15456367522859
41,1166.0707027358737
42,1611.2489586048141
43,2075.932416088724
44,2558.2871818746012
45,3056.4096220688175
46,3568.3338749704171
47,4092.0396094291536
48,4625.4599981694946
49,5166.4898746136896
50,5712.9940410124473
51,6262.815695094996
52,6813.7849419822924
53,7363.7273577707783
54,7910.4725709901222
55,8451.8628280678859
56,8985.7615089970568
57,9510.0615595991148
58,10022.693807104248
59,10521.63512623094
60,11004.916423537208
61,11470.630408532816
62,11916.939120883451
63,12342.081184000537
64,12744.378756389873
65,13122.244153325519
66,13474.186112716052
67,13798.815680434742
68,14094.851691886946
69,14361.12582818145
70,14596.587226951378
71,14800.306629627879
72,14971.480048799116
73,15109.431941181323
74,15213.617873679495
75,15283.626672016078
76,15319.182043448027
77,15320.143667167991
78,15286.507748086484
79,15218.407031809318
80,15116.110280751391
81,14980.021213454189
82,14810.676911293145
83,14608.74569886284
84,14375.024506405145
85,14110.435724689632
86,13816.023564758616
87,13492.949936903222
88,13142.48986513429
89,12766.026455245119
90,12365.045436324777
91,11941.129297264131
92,11495.951041395198
93,11031.267583911282
94,10548.9128181254
95,10050.790377931189
96,9538.8661250295881
97,9015.1603905708525
98,8481.7400018305107
99,7940.710125386312
